seeding.strategy,dynamics.retention_factor,dynamics.relapse_prob,pair_id,rep,strategy,final_rate,peak_rate,cumulative_rate,retention_rate,plateau,relapse,steps_to_fixed_point,converged,n_adopted,n_not_able,n_not_willing,n_not_ready,n_relapsed,curve,dept_rates,team_rates,seeded_teams
random,0.5,0.0,0:0,0,random,0.7925,0.7925,0.7925,1.0,0.7925,-0.0,49,True,1585,0,272,143,0,"[0.05, 0.0735, 0.1015, 0.138, 0.1795, 0.2265, 0.2595, 0.291, 0.3285, 0.3645, 0.394, 0.4205, 0.4515, 0.48, 0.5055, 0.5305, 0.5545, 0.573, 0.5835, 0.5945, 0.6065, 0.6195, 0.6275, 0.6365, 0.647, 0.66, 0.671, 0.686, 0.6975, 0.71, 0.7205, 0.73, 0.741, 0.7505, 0.7585, 0.766, 0.77, 0.771, 0.772, 0.7735, 0.7745, 0.777, 0.779, 0.7825, 0.784, 0.7865, 0.789, 0.7905, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925]","{""0"": 0.891, ""1"": 0.8594, ""2"": 0.5654, ""3"": 0.887, ""4"": 0.877, ""5"": 0.8559, ""6"": 0.856, ""7"": 0.5547}","[0.7778, 0.9, 0.8, 0.8, 1.0, 0.9, 0.75, 1.0, 0.875, 0.8889, 0.8333, 0.6667, 0.8571, 1.0, 1.0, 0.8182, 1.0, 0.8462, 0.6667, 1.0, 0.8333, 0.8571, 0.7, 0.8182, 0.625, 0.8333, 0.6667, 0.6, 1.0, 0.75, 0.875, 1.0, 0.8333, 1.0, 1.0, 0.8889, 0.8, 1.0, 0.7143, 0.5714, 1.0, 0.6667, 0.8889, 0.8182, 0.8333, 1.0, 1.0, 1.0, 0.8182, 1.0, 1.0, 0.8, 0.8333, 0.7273, 0.8333, 1.0, 0.875, 0.5714, 0.8571, 0.7778, 1.0, 0.8571, 0.75, 0.6667, 0.7143, 1.0, 1.0, 1.0, 1.0, 0.7778, 0.8333, 0.7143, 0.7143, 1.0, 0.7778, 1.0, 0.5833, 0.9231, 1.0, 0.7, 0.8571, 1.0, 1.0, 0.8889, 1.0, 0.8333, 0.8, 1.0, 0.875, 0.8333, 1.0, 0.75, 1.0, 0.8333, 0.8571, 0.6667, 0.875, 1.0, 1.0, 0.8333, 0.7647, 0.9091, 1.0, 1.0, 0.8571, 1.0, 0.875, 0.8889, 1.0, 0.8, 1.0, 0.875, 0.9, 1.0, 0.6667, 0.8571, 0.8571, 0.875, 0.8, 1.0, 0.75, 1.0, 1.0, 1.0, 0.8571, 1.0, 0.6667, 1.0, 0.8889, 1.0, 1.0, 1.0, 0.7143, 0.75, 1.0, 0.8571, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.9167, 0.8, 0.8333, 0.8571, 0.8333, 0.8462, 0.9, 0.625, 1.0, 0.6667, 0.0, 0.7273, 0.8235, 0.6667, 1.0, 1.0, 0.8, 1.0, 0.0, 0.9, 1.0, 1.0, 1.0, 1.0, 0.8333, 0.75, 0.1538, 1.0, 0.7778, 0.0, 0.9167, 0.625, 1.0, 0.8, 0.0, 1.0, 0.625, 0.0, 0.7273, 1.0, 1.0, 0.7, 0.0, 0.8889, 0.5, 0.0, 1.0, 0.8889, 0.875, 0.8571, 0.0, 0.5556, 1.0, 0.2, 0.9, 1.0, 0.75, 0.8, 0.1667, 0.8889, 1.0, 0.1, 0.8571, 0.8333, 0.8333, 1.0, 0.25, 0.8, 1.0, 0.1429, 1.0, 0.875, 0.75, 0.8, 0.0909, 0.9231, 0.4444, 0.0, 1.0, 1.0, 0.6667, 1.0, 0.0, 0.8333, 0.75, 0.1111, 1.0, 0.875, 0.6667, 0.8182, 0.0, 0.875, 1.0, 0.0909, 0.8889, 0.8889, 1.0, 1.0, 0.25, 1.0, 0.9167, 0.0, 0.875, 0.9, 1.0, 1.0, 0.7778, 0.875]","[0, 1, 2, 3, 6, 7, 8, 12, 15, 16, 19, 21, 23, 26, 31, 32, 36, 37, 38, 42, 45, 48, 50, 52, 55, 56, 57, 59, 61, 65, 66, 69, 71, 73, 79, 80, 81, 89, 100, 101, 106, 115, 121, 126, 128, 129, 130, 134, 136, 137, 144, 148, 163, 164, 168, 170, 175, 177, 183, 185, 189, 190, 195, 197, 198, 201, 206, 208, 211, 213, 216, 220, 221, 222, 227, 230, 237, 239, 242, 248]"
random,0.5,0.1,0:0,0,random,0.6515,0.6515,0.661,0.985628,0.6515,-0.0,50,True,1303,0,274,406,17,"[0.05, 0.0705, 0.094, 0.1235, 0.16, 0.198, 0.229, 0.2565, 0.284, 0.3185, 0.3475, 0.3645, 0.381, 0.392, 0.4105, 0.428, 0.448, 0.464, 0.4755, 0.4865, 0.4935, 0.499, 0.506, 0.514, 0.521, 0.529, 0.536, 0.5425, 0.552, 0.5625, 0.573, 0.5835, 0.5915, 0.6, 0.6085, 0.617, 0.6235, 0.631, 0.633, 0.635, 0.6365, 0.637, 0.6375, 0.6385, 0.6395, 0.6415, 0.645, 0.648, 0.6505, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515, 0.6515]","{""0"": 0.8872, ""1"": 0.739, ""2"": 0.4423, ""3"": 0.5941, ""4"": 0.6349, ""5"": 0.5805, ""6"": 0.772, ""7"": 0.5466}","[0.7778, 0.8, 0.1, 0.8, 1.0, 0.9, 0.0, 1.0, 0.875, 0.8889, 0.0, 0.1667, 0.8571, 1.0, 0.0, 0.8182, 1.0, 0.8462, 0.6667, 0.2, 0.8333, 0.8571, 0.0, 0.8182, 0.625, 0.8333, 0.6667, 0.0, 1.0, 0.75, 0.125, 1.0, 0.8333, 1.0, 1.0, 0.0, 0.8, 1.0, 0.0, 0.5714, 1.0, 0.6667, 0.8889, 0.0, 0.8333, 1.0, 0.0, 1.0, 0.8182, 1.0, 1.0, 0.6, 0.8333, 0.7273, 0.0, 1.0, 0.875, 0.5714, 0.8571, 0.7778, 1.0, 0.8571, 0.75, 0.6667, 0.7143, 1.0, 1.0, 1.0, 1.0, 0.7778, 0.8333, 0.0, 0.7143, 1.0, 0.7778, 1.0, 0.0, 0.9231, 1.0, 0.0, 0.8571, 1.0, 1.0, 0.8889, 0.0, 0.8333, 0.8, 0.0, 0.875, 0.8333, 1.0, 0.75, 0.125, 0.8333, 0.8571, 0.6667, 0.875, 1.0, 1.0, 0.8333, 0.1176, 0.8182, 1.0, 1.0, 0.8571, 1.0, 0.875, 0.8889, 0.0, 0.8, 1.0, 0.875, 0.9, 1.0, 0.6667, 0.8571, 0.0, 0.875, 0.8, 1.0, 0.75, 1.0, 1.0, 1.0, 0.0, 1.0, 0.6667, 1.0, 0.8889, 1.0, 1.0, 1.0, 0.0, 0.75, 1.0, 0.8571, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.9167, 0.8, 0.8333, 0.8571, 0.8333, 0.8462, 0.0, 0.0, 1.0, 0.6667, 0.0, 0.7273, 0.8235, 0.6667, 1.0, 0.0, 0.8, 1.0, 0.0, 0.9, 1.0, 1.0, 1.0, 0.0, 0.8333, 0.75, 0.0769, 1.0, 0.7778, 0.0, 0.9167, 0.0, 1.0, 0.8, 0.0, 1.0, 0.625, 0.0, 0.7273, 0.0, 1.0, 0.7, 0.0, 0.8889, 0.5, 0.0, 1.0, 0.0, 0.875, 0.8571, 0.0, 0.5556, 1.0, 0.0, 0.9, 0.0, 0.75, 0.8, 0.1667, 0.8889, 1.0, 0.1, 0.8571, 0.0, 0.8333, 1.0, 0.25, 0.8, 1.0, 0.0, 1.0, 0.125, 0.75, 0.8, 0.0, 0.9231, 0.4444, 0.0, 1.0, 1.0, 0.6667, 1.0, 0.0, 0.8333, 0.25, 0.1111, 1.0, 0.875, 0.6667, 0.8182, 0.0, 0.875, 0.1667, 0.0, 0.8889, 0.8889, 0.0, 1.0, 0.25, 1.0, 0.0, 0.0, 0.875, 0.9, 0.0, 1.0, 0.7778, 0.875]","[0, 1, 2, 3, 6, 7, 8, 12, 15, 16, 19, 21, 23, 26, 31, 32, 36, 37, 38, 42, 45, 48, 50, 52, 55, 56, 57, 59, 61, 65, 66, 69, 71, 73, 79, 80, 81, 89, 100, 101, 106, 115, 121, 126, 128, 129, 130, 134, 136, 137, 144, 148, 163, 164, 168, 170, 175, 177, 183, 185, 189, 190, 195, 197, 198, 201, 206, 208, 211, 213, 216, 220, 221, 222, 227, 230, 237, 239, 242, 248]"
random,0.5,0.25,0:0,0,random,0.442,0.442,0.464,0.952586,0.442,0.0,46,True,884,0,279,800,37,"[0.05, 0.0645, 0.079, 0.104, 0.13, 0.154, 0.1715, 0.1925, 0.213, 0.233, 0.2435, 0.2555, 0.2665, 0.276, 0.288, 0.2935, 0.3, 0.306, 0.316, 0.3255, 0.335, 0.341, 0.347, 0.351, 0.354, 0.3585, 0.365, 0.37, 0.3745, 0.3815, 0.3865, 0.3905, 0.3955, 0.399, 0.4035, 0.4075, 0.412, 0.416, 0.4195, 0.4235, 0.428, 0.431, 0.434, 0.4355, 0.439, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442]","{""0"": 0.4586, ""1"": 0.7309, ""2"": 0.0462, ""3"": 0.5816, ""4"": 0.5, ""5"": 0.0297, ""6"": 0.768, ""7"": 0.4211}","[0.4444, 0.8, 0.1, 0.7, 1.0, 0.9, 0.0, 1.0, 0.0, 0.8889, 0.0, 0.1667, 0.8571, 1.0, 0.0, 0.8182, 0.0, 0.8462, 0.6667, 0.2, 0.8333, 0.8571, 0.0, 0.8182, 0.0, 0.8333, 0.6667, 0.0, 1.0, 0.75, 0.0, 1.0, 0.8333, 1.0, 1.0, 0.0, 0.8, 1.0, 0.0, 0.5714, 1.0, 0.6667, 0.8889, 0.0, 0.8333, 1.0, 0.0, 1.0, 0.8182, 1.0, 1.0, 0.0, 0.8333, 0.7273, 0.0, 0.875, 0.875, 0.5714, 0.8571, 0.0, 1.0, 0.8571, 0.0, 0.6667, 0.7143, 1.0, 1.0, 0.0, 1.0, 0.7778, 0.0, 0.0, 0.7143, 1.0, 0.7778, 0.0, 0.0, 0.9231, 0.0, 0.0, 0.8571, 1.0, 1.0, 0.0, 0.0, 0.8333, 0.0, 0.0, 0.875, 0.8333, 1.0, 0.0, 0.0, 0.8333, 0.0, 0.6667, 0.875, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8571, 1.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.875, 0.9, 1.0, 0.6667, 0.0, 0.0, 0.0, 0.0, 1.0, 0.75, 1.0, 1.0, 0.25, 0.0, 0.0, 0.0, 1.0, 0.8889, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.8571, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0833, 0.8, 0.8333, 0.0, 0.8333, 0.0, 0.0, 0.0, 0.0, 0.6667, 0.0, 0.0, 0.8235, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.75, 0.0769, 0.2, 0.7778, 0.0, 0.9167, 0.0, 0.0, 0.8, 0.0, 0.0, 0.625, 0.0, 0.7273, 0.0, 0.2, 0.7, 0.0, 0.0, 0.5, 0.0, 1.0, 0.0, 0.125, 0.8571, 0.0, 0.0, 1.0, 0.0, 0.9, 0.0, 0.375, 0.8, 0.1667, 0.0, 1.0, 0.0, 0.8571, 0.0, 0.1667, 1.0, 0.25, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.4444, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.1667, 0.25, 0.1111, 1.0, 0.875, 0.0, 0.8182, 0.0, 0.0, 0.0, 0.0, 0.8889, 0.8889, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.9, 0.0, 1.0, 0.0, 0.25]","[0, 1, 2, 3, 6, 7, 8, 12, 15, 16, 19, 21, 23, 26, 31, 32, 36, 37, 38, 42, 45, 48, 50, 52, 55, 56, 57, 59, 61, 65, 66, 69, 71, 73, 79, 80, 81, 89, 100, 101, 106, 115, 121, 126, 128, 129, 130, 134, 136, 137, 144, 148, 163, 164, 168, 170, 175, 177, 183, 185, 189, 190, 195, 197, 198, 201, 206, 208, 211, 213, 216, 220, 221, 222, 227, 230, 237, 239, 242, 248]"
random,0.5,0.4,0:0,0,random,0.439,0.439,0.463,0.948164,0.439,0.0,49,True,878,0,280,802,40,"[0.05, 0.056, 0.0675, 0.0885, 0.109, 0.127, 0.143, 0.1585, 0.1735, 0.189, 0.2025, 0.214, 0.225, 0.2335, 0.243, 0.252, 0.2575, 0.266, 0.2775, 0.288, 0.2975, 0.305, 0.3115, 0.3195, 0.327, 0.334, 0.339, 0.342, 0.3465, 0.3565, 0.366, 0.3735, 0.3815, 0.3875, 0.392, 0.3955, 0.398, 0.402, 0.405, 0.409, 0.413, 0.4165, 0.4205, 0.425, 0.428, 0.431, 0.4325, 0.436, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439, 0.439]","{""0"": 0.4586, ""1"": 0.7309, ""2"": 0.0462, ""3"": 0.5816, ""4"": 0.496, ""5"": 0.0085, ""6"": 0.768, ""7"": 0.4211}","[0.4444, 0.8, 0.1, 0.7, 1.0, 0.9, 0.0, 1.0, 0.0, 0.8889, 0.0, 0.1667, 0.8571, 1.0, 0.0, 0.8182, 0.0, 0.8462, 0.6667, 0.2, 0.8333, 0.8571, 0.0, 0.8182, 0.0, 0.8333, 0.6667, 0.0, 1.0, 0.75, 0.0, 1.0, 0.8333, 1.0, 1.0, 0.0, 0.8, 1.0, 0.0, 0.5714, 1.0, 0.6667, 0.8889, 0.0, 0.8333, 1.0, 0.0, 1.0, 0.8182, 1.0, 1.0, 0.0, 0.8333, 0.7273, 0.0, 0.875, 0.875, 0.5714, 0.8571, 0.0, 1.0, 0.8571, 0.0, 0.6667, 0.7143, 1.0, 1.0, 0.0, 1.0, 0.6667, 0.0, 0.0, 0.7143, 1.0, 0.7778, 0.0, 0.0, 0.9231, 0.0, 0.0, 0.8571, 1.0, 1.0, 0.0, 0.0, 0.8333, 0.0, 0.0, 0.875, 0.8333, 1.0, 0.0, 0.0, 0.8333, 0.0, 0.6667, 0.875, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8571, 1.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.875, 0.9, 1.0, 0.6667, 0.0, 0.0, 0.0, 0.0, 1.0, 0.75, 1.0, 1.0, 0.25, 0.0, 0.0, 0.0, 1.0, 0.8889, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.8571, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0833, 0.8, 0.8333, 0.0, 0.8333, 0.0, 0.0, 0.0, 0.0, 0.6667, 0.0, 0.0, 0.8235, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.75, 0.0769, 0.2, 0.7778, 0.0, 0.9167, 0.0, 0.0, 0.8, 0.0, 0.0, 0.625, 0.0, 0.7273, 0.0, 0.2, 0.7, 0.0, 0.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.8571, 0.0, 0.0, 1.0, 0.0, 0.9, 0.0, 0.0, 0.8, 0.1667, 0.0, 1.0, 0.0, 0.8571, 0.0, 0.0, 1.0, 0.25, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.4444, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.1667, 0.25, 0.1111, 1.0, 0.875, 0.0, 0.8182, 0.0, 0.0, 0.0, 0.0, 0.8889, 0.8889, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.9, 0.0, 1.0, 0.0, 0.25]","[0, 1, 2, 3, 6, 7, 8, 12, 15, 16, 19, 21, 23, 26, 31, 32, 36, 37, 38, 42, 45, 48, 50, 52, 55, 56, 57, 59, 61, 65, 66, 69, 71, 73, 79, 80, 81, 89, 100, 101, 106, 115, 121, 126, 128, 129, 130, 134, 136, 137, 144, 148, 163, 164, 168, 170, 175, 177, 183, 185, 189, 190, 195, 197, 198, 201, 206, 208, 211, 213, 216, 220, 221, 222, 227, 230, 237, 239, 242, 248]"
random,1.0,0.0,0:0,0,random,0.7925,0.7925,0.7925,1.0,0.7925,-0.0,49,True,1585,0,272,143,0,"[0.05, 0.0735, 0.1015, 0.138, 0.1795, 0.2265, 0.2595, 0.291, 0.3285, 0.3645, 0.394, 0.4205, 0.4515, 0.48, 0.5055, 0.5305, 0.5545, 0.573, 0.5835, 0.5945, 0.6065, 0.6195, 0.6275, 0.6365, 0.647, 0.66, 0.671, 0.686, 0.6975, 0.71, 0.7205, 0.73, 0.741, 0.7505, 0.7585, 0.766, 0.77, 0.771, 0.772, 0.7735, 0.7745, 0.777, 0.779, 0.7825, 0.784, 0.7865, 0.789, 0.7905, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925, 0.7925]","{""0"": 0.891, ""1"": 0.8594, ""2"": 0.5654, ""3"": 0.887, ""4"": 0.877, ""5"": 0.8559, ""6"": 0.856, ""7"": 0.5547}","[0.7778, 0.9, 0.8, 0.8, 1.0, 0.9, 0.75, 1.0, 0.875, 0.8889, 0.8333, 0.6667, 0.8571, 1.0, 1.0, 0.8182, 1.0, 0.8462, 0.6667, 1.0, 0.8333, 0.8571, 0.7, 0.8182, 0.625, 0.8333, 0.6667, 0.6, 1.0, 0.75, 0.875, 1.0, 0.8333, 1.0, 1.0, 0.8889, 0.8, 1.0, 0.7143, 0.5714, 1.0, 0.6667, 0.8889, 0.8182, 0.8333, 1.0, 1.0, 1.0, 0.8182, 1.0, 1.0, 0.8, 0.8333, 0.7273, 0.8333, 1.0, 0.875, 0.5714, 0.8571, 0.7778, 1.0, 0.8571, 0.75, 0.6667, 0.7143, 1.0, 1.0, 1.0, 1.0, 0.7778, 0.8333, 0.7143, 0.7143, 1.0, 0.7778, 1.0, 0.5833, 0.9231, 1.0, 0.7, 0.8571, 1.0, 1.0, 0.8889, 1.0, 0.8333, 0.8, 1.0, 0.875, 0.8333, 1.0, 0.75, 1.0, 0.8333, 0.8571, 0.6667, 0.875, 1.0, 1.0, 0.8333, 0.7647, 0.9091, 1.0, 1.0, 0.8571, 1.0, 0.875, 0.8889, 1.0, 0.8, 1.0, 0.875, 0.9, 1.0, 0.6667, 0.8571, 0.8571, 0.875, 0.8, 1.0, 0.75, 1.0, 1.0, 1.0, 0.8571, 1.0, 0.6667, 1.0, 0.8889, 1.0, 1.0, 1.0, 0.7143, 0.75, 1.0, 0.8571, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.9167, 0.8, 0.8333, 0.8571, 0.8333, 0.8462, 0.9, 0.625, 1.0, 0.6667, 0.0, 0.7273, 0.8235, 0.6667, 1.0, 1.0, 0.8, 1.0, 0.0, 0.9, 1.0, 1.0, 1.0, 1.0, 0.8333, 0.75, 0.1538, 1.0, 0.7778, 0.0, 0.9167, 0.625, 1.0, 0.8, 0.0, 1.0, 0.625, 0.0, 0.7273, 1.0, 1.0, 0.7, 0.0, 0.8889, 0.5, 0.0, 1.0, 0.8889, 0.875, 0.8571, 0.0, 0.5556, 1.0, 0.2, 0.9, 1.0, 0.75, 0.8, 0.1667, 0.8889, 1.0, 0.1, 0.8571, 0.8333, 0.8333, 1.0, 0.25, 0.8, 1.0, 0.1429, 1.0, 0.875, 0.75, 0.8, 0.0909, 0.9231, 0.4444, 0.0, 1.0, 1.0, 0.6667, 1.0, 0.0, 0.8333, 0.75, 0.1111, 1.0, 0.875, 0.6667, 0.8182, 0.0, 0.875, 1.0, 0.0909, 0.8889, 0.8889, 1.0, 1.0, 0.25, 1.0, 0.9167, 0.0, 0.875, 0.9, 1.0, 1.0, 0.7778, 0.875]","[0, 1, 2, 3, 6, 7, 8, 12, 15, 16, 19, 21, 23, 26, 31, 32, 36, 37, 38, 42, 45, 48, 50, 52, 55, 56, 57, 59, 61, 65, 66, 69, 71, 73, 79, 80, 81, 89, 100, 101, 106, 115, 121, 126, 128, 129, 130, 134, 136, 137, 144, 148, 163, 164, 168, 170, 175, 177, 183, 185, 189, 190, 195, 197, 198, 201, 206, 208, 211, 213, 216, 220, 221, 222, 227, 230, 237, 239, 242, 248]"
random,1.0,0.1,0:0,0,random,0.648,0.6485,0.661,0.980333,0.648,0.0005,62,True,1296,0,275,406,23,"[0.05, 0.0705, 0.0925, 0.121, 0.1535, 0.189, 0.2175, 0.2435, 0.268, 0.298, 0.3305, 0.346, 0.3625, 0.376, 0.3905, 0.406, 0.4245, 0.4435, 0.4585, 0.4705, 0.481, 0.4885, 0.495, 0.5025, 0.511, 0.5175, 0.5255, 0.5325, 0.541, 0.551, 0.5615, 0.5715, 0.581, 0.588, 0.597, 0.6055, 0.613, 0.62, 0.624, 0.6285, 0.6305, 0.6325, 0.6335, 0.634, 0.6345, 0.6355, 0.637, 0.6395, 0.6415, 0.643, 0.6445, 0.646, 0.6475, 0.6485, 0.6485, 0.6485, 0.6485, 0.6485, 0.6485, 0.6485, 0.6485, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648, 0.648]","{""0"": 0.8872, ""1"": 0.739, ""2"": 0.4346, ""3"": 0.5816, ""4"": 0.627, ""5"": 0.5805, ""6"": 0.772, ""7"": 0.5466}","[0.7778, 0.8, 0.1, 0.7, 1.0, 0.9, 0.0, 1.0, 0.875, 0.8889, 0.0, 0.1667, 0.8571, 1.0, 0.0, 0.8182, 1.0, 0.8462, 0.6667, 0.2, 0.8333, 0.8571, 0.0, 0.8182, 0.625, 0.8333, 0.6667, 0.0, 1.0, 0.75, 0.125, 1.0, 0.8333, 1.0, 1.0, 0.0, 0.8, 1.0, 0.0, 0.5714, 1.0, 0.6667, 0.8889, 0.0, 0.8333, 1.0, 0.0, 1.0, 0.8182, 1.0, 1.0, 0.6, 0.8333, 0.7273, 0.0, 1.0, 0.875, 0.5714, 0.8571, 0.7778, 1.0, 0.8571, 0.75, 0.6667, 0.7143, 1.0, 1.0, 1.0, 1.0, 0.6667, 0.8333, 0.0, 0.7143, 1.0, 0.7778, 1.0, 0.0, 0.9231, 1.0, 0.0, 0.8571, 1.0, 1.0, 0.8889, 0.0, 0.8333, 0.8, 0.0, 0.875, 0.8333, 1.0, 0.75, 0.0, 0.8333, 0.8571, 0.6667, 0.875, 1.0, 1.0, 0.8333, 0.0, 0.8182, 1.0, 1.0, 0.8571, 1.0, 0.875, 0.8889, 0.0, 0.8, 1.0, 0.875, 0.9, 1.0, 0.6667, 0.8571, 0.0, 0.875, 0.8, 1.0, 0.75, 1.0, 1.0, 1.0, 0.0, 1.0, 0.6667, 1.0, 0.8889, 1.0, 1.0, 1.0, 0.0, 0.75, 1.0, 0.8571, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.9167, 0.8, 0.8333, 0.8571, 0.8333, 0.8462, 0.0, 0.0, 1.0, 0.6667, 0.0, 0.7273, 0.8235, 0.6667, 1.0, 0.0, 0.8, 1.0, 0.0, 0.9, 1.0, 1.0, 1.0, 0.0, 0.8333, 0.75, 0.0769, 1.0, 0.7778, 0.0, 0.9167, 0.0, 1.0, 0.8, 0.0, 1.0, 0.625, 0.0, 0.7273, 0.0, 1.0, 0.7, 0.0, 0.8889, 0.5, 0.0, 1.0, 0.0, 0.875, 0.8571, 0.0, 0.5556, 1.0, 0.0, 0.9, 0.0, 0.75, 0.8, 0.1667, 0.8889, 1.0, 0.0, 0.8571, 0.0, 0.8333, 1.0, 0.25, 0.8, 1.0, 0.0, 1.0, 0.0, 0.75, 0.8, 0.0, 0.9231, 0.4444, 0.0, 1.0, 1.0, 0.6667, 1.0, 0.0, 0.8333, 0.25, 0.1111, 1.0, 0.875, 0.6667, 0.8182, 0.0, 0.875, 0.1667, 0.0, 0.8889, 0.8889, 0.0, 1.0, 0.25, 1.0, 0.0, 0.0, 0.875, 0.9, 0.0, 1.0, 0.7778, 0.875]","[0, 1, 2, 3, 6, 7, 8, 12, 15, 16, 19, 21, 23, 26, 31, 32, 36, 37, 38, 42, 45, 48, 50, 52, 55, 56, 57, 59, 61, 65, 66, 69, 71, 73, 79, 80, 81, 89, 100, 101, 106, 115, 121, 126, 128, 129, 130, 134, 136, 137, 144, 148, 163, 164, 168, 170, 175, 177, 183, 185, 189, 190, 195, 197, 198, 201, 206, 208, 211, 213, 216, 220, 221, 222, 227, 230, 237, 239, 242, 248]"
