seeding.strategy,rep,strategy,final_rate,peak_rate,plateau,relapse,steps_to_fixed_point,converged,n_adopted,n_not_able,n_not_willing,n_not_ready,n_relapsed,curve,dept_rates,team_rates
broadcast,0,broadcast,0.1295,0.1295,0.1295,0.0,37,True,259,0,286,1455,0,"[0.0, 0.021, 0.024, 0.0255, 0.027, 0.029, 0.0305, 0.0315, 0.034, 0.038, 0.0405, 0.044, 0.048, 0.052, 0.058, 0.0625, 0.067, 0.075, 0.079, 0.0835, 0.0895, 0.0945, 0.1, 0.106, 0.108, 0.111, 0.113, 0.115, 0.119, 0.122, 0.1235, 0.1255, 0.1275, 0.128, 0.1285, 0.129, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295, 0.1295]","{""0"": 0.1805, ""1"": 0.0201, ""2"": 0.0154, ""3"": 0.0167, ""4"": 0.0198, ""5"": 0.0212, ""6"": 0.716, ""7"": 0.0364}","[0.1111, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.8182, 0.0, 0.0769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.5714, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0833, 1.0, 0.1818, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.875, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.6667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.125, 0.8333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1429, 1.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.375, 0.0, 1.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.25, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8571, 0.125, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0833, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0909, 0.0, 0.2, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.25, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.1667, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.8182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.1667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 1.0, 0.0, 0.0]"
broadcast,1,broadcast,0.088,0.088,0.088,0.0,33,True,176,0,290,1534,0,"[0.0, 0.0255, 0.0275, 0.0305, 0.035, 0.039, 0.0425, 0.0465, 0.0535, 0.0575, 0.06, 0.063, 0.065, 0.0665, 0.068, 0.0695, 0.07, 0.0705, 0.071, 0.0715, 0.0725, 0.074, 0.075, 0.076, 0.078, 0.0805, 0.0815, 0.0835, 0.0845, 0.085, 0.0855, 0.0865, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088, 0.088]","{""0"": 0.0423, ""1"": 0.0202, ""2"": 0.0282, ""3"": 0.4269, ""4"": 0.0127, ""5"": 0.0409, ""6"": 0.0043, ""7"": 0.1093}","[0.1111, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0909, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.125, 0.0, 0.1667, 0.2, 0.0, 0.0, 0.0, 0.7778, 0.125, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.1111, 1.0, 0.1111, 0.0, 0.0, 0.875, 0.8, 0.0, 0.0, 0.5714, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.1429, 0.9, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0667, 0.0, 0.0, 0.1429, 0.0, 0.1667, 0.8462, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.2857, 0.1818, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0909, 0.1111, 0.0, 0.0769, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
broadcast,2,broadcast,0.025,0.025,0.025,0.0,9,True,50,0,307,1643,0,"[0.0, 0.0185, 0.02, 0.021, 0.022, 0.023, 0.0235, 0.024, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025]","{""0"": 0.0228, ""1"": 0.0538, ""2"": 0.0206, ""3"": 0.0078, ""4"": 0.0279, ""5"": 0.0245, ""6"": 0.0338, ""7"": 0.0082}","[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0909, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.125, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.1667, 0.0, 0.1429, 0.0, 0.0833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0909, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857, 0.0, 0.0, 0.0769, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8182, 0.0, 0.0, 0.1429, 0.0, 0.1111, 0.0, 0.0]"
broadcast,3,broadcast,0.03,0.03,0.03,-0.0,4,True,60,0,302,1638,0,"[0.0, 0.0255, 0.028, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03]","{""0"": 0.0257, ""1"": 0.0224, ""2"": 0.0591, ""3"": 0.024, ""4"": 0.0261, ""5"": 0.0444, ""6"": 0.0238, ""7"": 0.0121}","[0.0, 0.0, 0.0909, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.1111, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.2857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.1, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0625, 0.0, 0.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.0, 0.0, 0.125, 0.1429, 0.2, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.2222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2857, 0.0, 0.0, 0.3333, 0.0, 0.0833, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.125, 0.0556, 0.1, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0]"
broadcast,4,broadcast,0.0235,0.0235,0.0235,0.0,3,True,47,0,298,1655,0,"[0.0, 0.0205, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235, 0.0235]","{""0"": 0.0152, ""1"": 0.0126, ""2"": 0.0349, ""3"": 0.0041, ""4"": 0.0551, ""5"": 0.0282, ""6"": 0.012, ""7"": 0.0247}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.1667, 0.0, 0.1111, 0.0, 0.1429, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0833, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1667, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.1, 0.1429, 0.1, 0.0, 0.0, 0.0833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2857, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0833, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.2727, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0]"
broadcast,5,broadcast,0.0255,0.0255,0.0255,-0.0,8,True,51,0,282,1667,0,"[0.0, 0.016, 0.017, 0.0185, 0.021, 0.0225, 0.025, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255, 0.0255]","{""0"": 0.0159, ""1"": 0.0216, ""2"": 0.0225, ""3"": 0.0167, ""4"": 0.0402, ""5"": 0.0083, ""6"": 0.0151, ""7"": 0.0625}","[0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.1667, 0.0, 0.0, 0.1667, 0.0, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0909, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.2, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0909, 0.0625, 0.0, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1667, 0.0, 0.1667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.0, 0.0, 0.0714, 0.0, 0.1667, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0]"
broadcast,6,broadcast,0.085,0.085,0.085,0.0,25,True,170,0,302,1528,0,"[0.0, 0.024, 0.026, 0.028, 0.031, 0.034, 0.037, 0.041, 0.047, 0.0505, 0.055, 0.058, 0.0605, 0.064, 0.067, 0.0705, 0.0735, 0.0755, 0.0765, 0.078, 0.079, 0.08, 0.083, 0.084, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085, 0.085]","{""0"": 0.0311, ""1"": 0.0114, ""2"": 0.0294, ""3"": 0.5079, ""4"": 0.012, ""5"": 0.0308, ""6"": 0.0272, ""7"": 0.0227}","[0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.1111, 0.0, 0.1111, 0.0, 0.0, 1.0, 0.0, 0.0714, 0.0769, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0909, 0.1429, 0.0, 0.0, 0.0909, 0.0, 0.8571, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0769, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0833, 0.0833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1429, 0.0, 0.1, 0.125, 0.0, 0.125, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.1111, 0.0, 0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.2222, 0.0, 0.25, 0.875, 0.0, 0.0, 0.0, 0.1429, 0.1429, 0.0, 0.0, 0.8571, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0769, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.1111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7143, 0.0, 0.1429, 0.0, 0.0, 0.0667, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.125, 0.0, 0.0, 0.8889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8889, 0.0909, 0.0, 0.0, 0.0, 0.0]"
